,시가,고가,저가,종가,거래량,거래대금,등락률,날짜,종목코드,종목명,BPS,PER,PBR,EPS,DIV,DPS
1641,0,0,0,0,0,0,0.0,20231231,113810,디젠스,,,,,,
1642,0,0,0,0,0,0,0.0,20231231,043360,디지아이,,,,,,
1643,0,0,0,0,0,0,0.0,20231231,197140,디지캡,,,,,,
1644,0,0,0,0,0,0,0.0,20231231,068930,디지털대성,,,,,,
1645,0,0,0,0,0,0,0.0,20231231,033130,디지틀조선,,,,,,
1646,0,0,0,0,0,0,0.0,20231231,105740,디케이락,,,,,,
1647,0,0,0,0,0,0,0.0,20231231,263020,디케이앤디,,,,,,
1648,0,0,0,0,0,0,0.0,20231231,290550,디케이티,,,,,,
1649,0,0,0,0,0,0,0.0,20231231,187220,디티앤씨,,,,,,
1650,0,0,0,0,0,0,0.0,20231231,383930,디티앤씨알오,,,,,,
1651,0,0,0,0,0,0,0.0,20231231,163430,디피코,,,,,,
1652,0,0,0,0,0,0,0.0,20231231,131180,딜리,,,,,,
1653,0,0,0,0,0,0,0.0,20231231,315640,딥노이드,,,,,,
1654,0,0,0,0,0,0,0.0,20231231,317120,라닉스,,,,,,
1655,0,0,0,0,0,0,0.0,20231231,042510,라온시큐어,,,,,,
1656,0,0,0,0,0,0,0.0,20231231,232680,라온테크,,,,,,
1657,0,0,0,0,0,0,0.0,20231231,418420,라온텍,,,,,,
1658,0,0,0,0,0,0,0.0,20231231,300120,라온피플,,,,,,
1659,0,0,0,0,0,0,0.0,20231231,171120,라이온켐텍,,,,,,
1660,0,0,0,0,0,0,0.0,20231231,388790,라이콤,,,,,,
1661,0,0,0,0,0,0,0.0,20231231,069540,라이트론,,,,,,
1662,0,0,0,0,0,0,0.0,20231231,347700,라이프시맨틱스,,,,,,
1663,0,0,0,0,0,0,0.0,20231231,214260,라파스,,,,,,
1664,0,0,0,0,0,0,0.0,20231231,403360,라피치,,,,,,
1665,0,0,0,0,0,0,0.0,20231231,115390,락앤락,,,,,,
1666,0,0,0,0,0,0,0.0,20231231,200350,래몽래인,,,,,,
1667,0,0,0,0,0,0,0.0,20231231,171010,램테크놀러지,,,,,,
1668,0,0,0,0,0,0,0.0,20231231,084650,랩지노믹스,,,,,,
1669,0,0,0,0,0,0,0.0,20231231,217500,러셀,,,,,,
1670,0,0,0,0,0,0,0.0,20231231,092590,럭스피아,,,,,,
1671,0,0,0,0,0,0,0.0,20231231,141080,레고켐바이오,,,,,,
1672,0,0,0,0,0,0,0.0,20231231,038390,레드캡투어,,,,,,
1673,0,0,0,0,0,0,0.0,20231231,294140,레몬,,,,,,
1674,0,0,0,0,0,0,0.0,20231231,443250,레뷰코퍼레이션,,,,,,
1675,0,0,0,0,0,0,0.0,20231231,228670,레이,,,,,,
1676,0,0,0,0,0,0,0.0,20231231,228850,레이언스,,,,,,
1677,0,0,0,0,0,0,0.0,20231231,412350,레이저쎌,,,,,,
1678,0,0,0,0,0,0,0.0,20231231,281740,레이크머티리얼즈,,,,,,
1679,0,0,0,0,0,0,0.0,20231231,277810,레인보우로보틱스,,,,,,
1680,0,0,0,0,0,0,0.0,20231231,179720,렌딩머신,,,,,,
1681,0,0,0,0,0,0,0.0,20231231,215100,로보로보,,,,,,
1682,0,0,0,0,0,0,0.0,20231231,090360,로보스타,,,,,,
1683,0,0,0,0,0,0,0.0,20231231,238500,로보쓰리에이아이앤로보틱스,,,,,,
1684,0,0,0,0,0,0,0.0,20231231,108490,로보티즈,,,,,,
1685,0,0,0,0,0,0,0.0,20231231,900260,로스웰,,,,,,
1686,0,0,0,0,0,0,0.0,20231231,223220,로지스몬,,,,,,
1687,0,0,0,0,0,0,0.0,20231231,067730,로지시스,,,,,,
1688,0,0,0,0,0,0,0.0,20231231,071280,로체시스템즈,,,,,,
1689,0,0,0,0,0,0,0.0,20231231,032350,롯데관광개발,,,,,,
1690,0,0,0,0,0,0,0.0,20231231,089860,롯데렌탈,,,,,,
1691,0,0,0,0,0,0,0.0,20231231,330590,롯데리츠,,,,,,
1692,0,0,0,0,0,0,0.0,20231231,000400,롯데손해보험,,,,,,
1693,0,0,0,0,0,0,0.0,20231231,023530,롯데쇼핑,,,,,,
1694,0,0,0,0,0,0,0.0,20231231,020150,롯데에너지머티리얼즈,,,,,,
1695,0,0,0,0,0,0,0.0,20231231,280360,롯데웰푸드,,,,,,
1696,0,0,0,0,0,0,0.0,20231231,004000,롯데정밀화학,,,,,,
1697,0,0,0,0,0,0,0.0,20231231,286940,롯데정보통신,,,,,,
1698,0,0,0,0,0,0,0.0,20231231,004990,롯데지주,,,,,,
1699,0,0,0,0,0,0,0.0,20231231,00499K,롯데지주우,,,,,,
1700,0,0,0,0,0,0,0.0,20231231,005300,롯데칠성,,,,,,
1701,0,0,0,0,0,0,0.0,20231231,005305,롯데칠성우,,,,,,
1702,0,0,0,0,0,0,0.0,20231231,011170,롯데케미칼,,,,,,
1703,0,0,0,0,0,0,0.0,20231231,071840,롯데하이마트,,,,,,
1704,0,0,0,0,0,0,0.0,20231231,328130,루닛,,,,,,
1705,0,0,0,0,0,0,0.0,20231231,038060,루멘스,,,,,,
1706,0,0,0,0,0,0,0.0,20231231,162120,루켄테크놀러지스,,,,,,
1707,0,0,0,0,0,0,0.0,20231231,253610,루트락,,,,,,
1708,0,0,0,0,0,0,0.0,20231231,060240,룽투코리아,,,,,,
1709,0,0,0,0,0,0,0.0,20231231,058470,리노공업,,,,,,
1710,0,0,0,0,0,0,0.0,20231231,039980,리노스,,,,,,
1711,0,0,0,0,0,0,0.0,20231231,019570,리더스 기술투자,,,,,,
1712,0,0,0,0,0,0,0.0,20231231,016100,리더스코스메틱,,,,,,
1713,0,0,0,0,0,0,0.0,20231231,012700,리드코프,,,,,,
1714,0,0,0,0,0,0,0.0,20231231,302550,리메드,,,,,,
1715,0,0,0,0,0,0,0.0,20231231,073570,리튬포어스,,,,,,
1716,0,0,0,0,0,0,0.0,20231231,377450,리파인,,,,,,
1717,0,0,0,0,0,0,0.0,20231231,277070,린드먼아시아,,,,,,
1718,0,0,0,0,0,0,0.0,20231231,042500,링네트,,,,,,
1719,0,0,0,0,0,0,0.0,20231231,219420,링크제니시스,,,,,,
1720,0,0,0,0,0,0,0.0,20231231,439090,마녀공장,,,,,,
1721,0,0,0,0,0,0,0.0,20231231,027740,마니커,,,,,,
1722,0,0,0,0,0,0,0.0,20231231,195500,마니커에프앤지,,,,,,
1723,0,0,0,0,0,0,0.0,20231231,357430,마스턴프리미어리츠,,,,,,
1724,0,0,0,0,0,0,0.0,20231231,377480,마음AI,,,,,,
1725,0,0,0,0,0,0,0.0,20231231,305090,마이크로디지탈,,,,,,
1726,0,0,0,0,0,0,0.0,20231231,448780,마이크로엔엑스,,,,,,
1727,0,0,0,0,0,0,0.0,20231231,098120,마이크로컨텍솔,,,,,,
1728,0,0,0,0,0,0,0.0,20231231,424980,마이크로투나노,,,,,,
1729,0,0,0,0,0,0,0.0,20231231,038290,마크로젠,,,,,,
1730,0,0,0,0,0,0,0.0,20231231,001080,만호제강,,,,,,
1731,0,0,0,0,0,0,0.0,20231231,267980,매일유업,,,,,,
1732,0,0,0,0,0,0,0.0,20231231,005990,매일홀딩스,,,,,,
1733,0,0,0,0,0,0,0.0,20231231,093520,매커스,,,,,,
1734,0,0,0,0,0,0,0.0,20231231,377030,맥스트,,,,,,
1735,0,0,0,0,0,0,0.0,20231231,088980,맥쿼리인프라,,,,,,
1736,0,0,0,0,0,0,0.0,20231231,094800,맵스리얼티1,,,,,,
1737,0,0,0,0,0,0,0.0,20231231,100590,머큐리,,,,,,
1738,0,0,0,0,0,0,0.0,20231231,067280,멀티캠퍼스,,,,,,
1739,0,0,0,0,0,0,0.0,20231231,072870,메가스터디,,,,,,
1740,0,0,0,0,0,0,0.0,20231231,215200,메가스터디교육,,,,,,
1741,0,0,0,0,0,0,0.0,20231231,133750,메가엠디,,,,,,
1742,0,0,0,0,0,0,0.0,20231231,446540,메가터치,,,,,,
1743,0,0,0,0,0,0,0.0,20231231,235980,메드팩토,,,,,,
1744,0,0,0,0,0,0,0.0,20231231,200580,메디쎄이,,,,,,
1745,0,0,0,0,0,0,0.0,20231231,041920,메디아나,,,,,,
1746,0,0,0,0,0,0,0.0,20231231,233250,메디안디노스틱,,,,,,
1747,0,0,0,0,0,0,0.0,20231231,014100,메디앙스,,,,,,
1748,0,0,0,0,0,0,0.0,20231231,236340,메디젠휴먼케어,,,,,,
1749,0,0,0,0,0,0,0.0,20231231,054180,메디콕스,,,,,,
1750,0,0,0,0,0,0,0.0,20231231,086900,메디톡스,,,,,,
1751,0,0,0,0,0,0,0.0,20231231,078160,메디포스트,,,,,,
1752,0,0,0,0,0,0,0.0,20231231,065650,메디프론,,,,,,
1753,0,0,0,0,0,0,0.0,20231231,138040,메리츠금융지주,,,,,,
1754,0,0,0,0,0,0,0.0,20231231,408920,메쎄이상,,,,,,
1755,0,0,0,0,0,0,0.0,20231231,021880,메이슨캐피탈,,,,,,
1756,0,0,0,0,0,0,0.0,20231231,140410,메지온,,,,,,
1757,0,0,0,0,0,0,0.0,20231231,241770,메카로,,,,,,
1758,0,0,0,0,0,0,0.0,20231231,090370,메타랩스,,,,,,
1759,0,0,0,0,0,0,0.0,20231231,059210,메타바이오메드,,,,,,
1760,0,0,0,0,0,0,0.0,20231231,058110,멕아이씨에스,,,,,,
1761,0,0,0,0,0,0,0.0,20231231,017180,명문제약,,,,,,
1762,0,0,0,0,0,0,0.0,20231231,009900,명신산업,,,,,,
1763,0,0,0,0,0,0,0.0,20231231,012690,모나리자,,,,,,
1764,0,0,0,0,0,0,0.0,20231231,005360,모나미,,,,,,
1765,0,0,0,0,0,0,0.0,20231231,434480,모니터랩,,,,,,
1766,0,0,0,0,0,0,0.0,20231231,080420,모다이노칩,,,,,,
1767,0,0,0,0,0,0,0.0,20231231,417970,모델솔루션,,,,,,
1768,0,0,0,0,0,0,0.0,20231231,080160,모두투어,,,,,,
1769,0,0,0,0,0,0,0.0,20231231,204210,모두투어리츠,,,,,,
1770,0,0,0,0,0,0,0.0,20231231,087260,모바일어플라이언스,,,,,,
1771,0,0,0,0,0,0,0.0,20231231,101330,모베이스,,,,,,
1772,0,0,0,0,0,0,0.0,20231231,012860,모베이스전자,,,,,,
1773,0,0,0,0,0,0,0.0,20231231,363260,모비데이즈,,,,,,
1774,0,0,0,0,0,0,0.0,20231231,348030,모비릭스,,,,,,
1775,0,0,0,0,0,0,0.0,20231231,250060,모비스,,,,,,
1776,0,0,0,0,0,0,0.0,20231231,288980,모아데이타,,,,,,
1777,0,0,0,0,0,0,0.0,20231231,033200,모아텍,,,,,,
1778,0,0,0,0,0,0,0.0,20231231,333050,모코엠시스,,,,,,
1779,0,0,0,0,0,0,0.0,20231231,009680,모토닉,,,,,,
1780,0,0,0,0,0,0,0.0,20231231,118990,모트렉스,,,,,,
1781,0,0,0,0,0,0,0.0,20231231,006920,모헨즈,,,,,,
1782,0,0,0,0,0,0,0.0,20231231,009580,무림P&P,,,,,,
1783,0,0,0,0,0,0,0.0,20231231,001810,무림SP,,,,,,
1784,0,0,0,0,0,0,0.0,20231231,009200,무림페이퍼,,,,,,
1785,0,0,0,0,0,0,0.0,20231231,322970,무진메디,,,,,,
1786,0,0,0,0,0,0,0.0,20231231,033920,무학,,,,,,
1787,0,0,0,0,0,0,0.0,20231231,008420,문배철강,,,,,,
1788,0,0,0,0,0,0,0.0,20231231,279600,미디어젠,,,,,,
1789,0,0,0,0,0,0,0.0,20231231,095500,미래나노텍,,,,,,
1790,0,0,0,0,0,0,0.0,20231231,254490,미래반도체,,,,,,
1791,0,0,0,0,0,0,0.0,20231231,025560,미래산업,,,,,,
1792,0,0,0,0,0,0,0.0,20231231,218150,미래생명자원,,,,,,
1793,0,0,0,0,0,0,0.0,20231231,007120,미래아이앤지,,,,,,
1794,0,0,0,0,0,0,0.0,20231231,396690,미래에셋글로벌리츠,,,,,,
1795,0,0,0,0,0,0,0.0,20231231,442900,미래에셋드림스팩1호,,,,,,
1796,0,0,0,0,0,0,0.0,20231231,357250,미래에셋맵스리츠,,,,,,
1797,0,0,0,0,0,0,0.0,20231231,100790,미래에셋벤처투자,,,,,,
1798,0,0,0,0,0,0,0.0,20231231,412930,미래에셋비전스팩1호,,,,,,
1799,0,0,0,0,0,0,0.0,20231231,446190,미래에셋비전스팩2호,,,,,,
1800,0,0,0,0,0,0,0.0,20231231,448830,미래에셋비전스팩3호,,,,,,
1801,0,0,0,0,0,0,0.0,20231231,085620,미래에셋생명,,,,,,
1802,0,0,0,0,0,0,0.0,20231231,006800,미래에셋증권,,,,,,
1803,0,0,0,0,0,0,0.0,20231231,00680K,미래에셋증권2우B,,,,,,
1804,0,0,0,0,0,0,0.0,20231231,006805,미래에셋증권우,,,,,,
1805,0,0,0,0,0,0,0.0,20231231,208890,미래엔에듀파트너,,,,,,
1806,0,0,0,0,0,0,0.0,20231231,049950,미래컴퍼니,,,,,,
1807,0,0,0,0,0,0,0.0,20231231,207760,미스터블루,,,,,,
1808,0,0,0,0,0,0,0.0,20231231,002840,미원상사,,,,,,
1809,0,0,0,0,0,0,0.0,20231231,268280,미원에스씨,,,,,,
1810,0,0,0,0,0,0,0.0,20231231,107590,미원홀딩스,,,,,,
1811,0,0,0,0,0,0,0.0,20231231,134380,미원화학,,,,,,
1812,0,0,0,0,0,0,0.0,20231231,351020,미쥬,,,,,,
1813,0,0,0,0,0,0,0.0,20231231,003650,미창석유,,,,,,
1814,0,0,0,0,0,0,0.0,20231231,059090,미코,,,,,,
1815,0,0,0,0,0,0,0.0,20231231,214610,미코바이오메드,,,,,,
1816,0,0,0,0,0,0,0.0,20231231,201490,미투온,,,,,,
1817,0,0,0,0,0,0,0.0,20231231,418470,밀리의서재,,,,,,
1818,0,0,0,0,0,0,0.0,20231231,206640,바디텍메드,,,,,,
1819,0,0,0,0,0,0,0.0,20231231,018700,바른손,,,,,,
1820,0,0,0,0,0,0,0.0,20231231,035620,바른손이앤에이,,,,,,
1821,0,0,0,0,0,0,0.0,20231231,354390,바스칸바이오제약,,,,,,
1822,0,0,0,0,0,0,0.0,20231231,053030,바이넥스,,,,,,
1823,0,0,0,0,0,0,0.0,20231231,301300,바이브컴퍼니,,,,,,
1824,0,0,0,0,0,0,0.0,20231231,377740,바이오노트,,,,,,
1825,0,0,0,0,0,0,0.0,20231231,064550,바이오니아,,,,,,
1826,0,0,0,0,0,0,0.0,20231231,314930,바이오다인,,,,,,
1827,0,0,0,0,0,0,0.0,20231231,208710,바이오로그디바이스,,,,,,
1828,0,0,0,0,0,0,0.0,20231231,086820,바이오솔루션,,,,,,
1829,0,0,0,0,0,0,0.0,20231231,038460,바이오스마트,,,,,,
1830,0,0,0,0,0,0,0.0,20231231,251120,바이오에프디엔씨,,,,,,
1831,0,0,0,0,0,0,0.0,20231231,199730,바이오인프라,,,,,,
1832,0,0,0,0,0,0,0.0,20231231,266470,바이오인프라생명과학,,,,,,
1833,0,0,0,0,0,0,0.0,20231231,289170,바이오텐,,,,,,
1834,0,0,0,0,0,0,0.0,20231231,086040,바이오톡스텍,,,,,,
1835,0,0,0,0,0,0,0.0,20231231,199290,바이오프로테크,,,,,,
1836,0,0,0,0,0,0,0.0,20231231,099430,바이오플러스,,,,,,
1837,0,0,0,0,0,0,0.0,20231231,032980,바이온,,,,,,
1838,0,0,0,0,0,0,0.0,20231231,222160,바이옵트로,,,,,,
1839,0,0,0,0,0,0,0.0,20231231,308080,바이젠셀,,,,,,
1840,0,0,0,0,0,0,0.0,20231231,043150,바텍,,,,,,
1841,0,0,0,0,0,0,0.0,20231231,323990,박셀바이오,,,,,,
1842,0,0,0,0,0,0,0.0,20231231,003610,방림,,,,,,
1843,0,0,0,0,0,0,0.0,20231231,267790,배럴,,,,,,
1844,0,0,0,0,0,0,0.0,20231231,001340,백광산업,,,,,,
1845,0,0,0,0,0,0,0.0,20231231,046310,백금T&A,,,,,,
1846,0,0,0,0,0,0,0.0,20231231,035150,백산,,,,,,
1847,0,0,0,0,0,0,0.0,20231231,331520,밸로프,,,,,,
1848,0,0,0,0,0,0,0.0,20231231,438700,버넥트,,,,,,
1849,0,0,0,0,0,0,0.0,20231231,066410,버킷스튜디오,,,,,,
1850,0,0,0,0,0,0,0.0,20231231,002410,범양건영,,,,,,
1851,0,0,0,0,0,0,0.0,20231231,382900,범한퓨얼셀,,,,,,
1852,0,0,0,0,0,0,0.0,20231231,206400,베노티앤알,,,,,,
1853,0,0,0,0,0,0,0.0,20231231,019010,베뉴지,,,,,,
1854,0,0,0,0,0,0,0.0,20231231,322190,베른,,,,,,
1855,0,0,0,0,0,0,0.0,20231231,177350,베셀,,,,,,
1856,0,0,0,0,0,0,0.0,20231231,299910,베스파,,,,,,
1857,0,0,0,0,0,0,0.0,20231231,424760,벨로크,,,,,,
1858,0,0,0,0,0,0,0.0,20231231,007210,벽산,,,,,,
1859,0,0,0,0,0,0,0.0,20231231,225530,보광산업,,,,,,
1860,0,0,0,0,0,0,0.0,20231231,250000,보라티알,,,,,,
1861,0,0,0,0,0,0,0.0,20231231,002760,보락,,,,,,
1862,0,0,0,0,0,0,0.0,20231231,003850,보령,,,,,,
1863,0,0,0,0,0,0,0.0,20231231,310210,보로노이,,,,,,
1864,0,0,0,0,0,0,0.0,20231231,006910,보성파워텍,,,,,,
1865,0,0,0,0,0,0,0.0,20231231,000890,보해양조,,,,,,
1866,0,0,0,0,0,0,0.0,20231231,226340,본느,,,,,,
1867,0,0,0,0,0,0,0.0,20231231,206950,볼빅,,,,,,
1868,0,0,0,0,0,0,0.0,20231231,003000,부광약품,,,,,,
1869,0,0,0,0,0,0,0.0,20231231,001270,부국증권,,,,,,
1870,0,0,0,0,0,0,0.0,20231231,001275,부국증권우,,,,,,
1871,0,0,0,0,0,0,0.0,20231231,026940,부국철강,,,,,,
1872,0,0,0,0,0,0,0.0,20231231,014470,부방,,,,,,
1873,0,0,0,0,0,0,0.0,20231231,011390,부산산업,,,,,,
1874,0,0,0,0,0,0,0.0,20231231,005030,부산주공,,,,,,
1875,0,0,0,0,0,0,0.0,20231231,008470,부스타,,,,,,
1876,0,0,0,0,0,0,0.0,20231231,338220,뷰노,,,,,,
1877,0,0,0,0,0,0,0.0,20231231,100120,뷰웍스,,,,,,
1878,0,0,0,0,0,0,0.0,20231231,406820,뷰티스킨,,,,,,
1879,0,0,0,0,0,0,0.0,20231231,337930,브랜드엑스코퍼레이션,,,,,,
1880,0,0,0,0,0,0,0.0,20231231,099390,브레인즈컴퍼니,,,,,,
1881,0,0,0,0,0,0,0.0,20231231,064480,브리지텍,,,,,,
1882,0,0,0,0,0,0,0.0,20231231,288330,브릿지바이오테라퓨틱스,,,,,,
1883,0,0,0,0,0,0,0.0,20231231,365900,브이씨,,,,,,
1884,0,0,0,0,0,0,0.0,20231231,251630,브이원텍,,,,,,
1885,0,0,0,0,0,0,0.0,20231231,018290,브이티,,,,,,
1886,0,0,0,0,0,0,0.0,20231231,044480,블레이드 Ent,,,,,,
1887,0,0,0,0,0,0,0.0,20231231,439580,블루엠텍,,,,,,
1888,0,0,0,0,0,0,0.0,20231231,033560,블루콤,,,,,,
1889,0,0,0,0,0,0,0.0,20231231,191600,블루탑,,,,,,
1890,0,0,0,0,0,0,0.0,20231231,369370,블리츠웨이,,,,,,
1891,0,0,0,0,0,0,0.0,20231231,126340,비나텍,,,,,,
1892,0,0,0,0,0,0,0.0,20231231,121800,비덴트,,,,,,
1893,0,0,0,0,0,0,0.0,20231231,148140,비디아이,,,,,,
1894,0,0,0,0,0,0,0.0,20231231,082800,비보존 제약,,,,,,
1895,0,0,0,0,0,0,0.0,20231231,318410,비비씨,,,,,,
1896,0,0,0,0,0,0,0.0,20231231,002070,비비안,,,,,,
1897,0,0,0,0,0,0,0.0,20231231,100220,비상교육,,,,,,
1898,0,0,0,0,0,0,0.0,20231231,419540,비스토스,,,,,,
1899,0,0,0,0,0,0,0.0,20231231,146320,비씨엔씨,,,,,,
1900,0,0,0,0,0,0,0.0,20231231,200780,비씨월드제약,,,,,,
1901,0,0,0,0,0,0,0.0,20231231,413640,비아이매트릭스,,,,,,
1902,0,0,0,0,0,0,0.0,20231231,141000,비아트론,,,,,,
1903,0,0,0,0,0,0,0.0,20231231,090460,비에이치,,,,,,
1904,0,0,0,0,0,0,0.0,20231231,083650,비에이치아이,,,,,,
1905,0,0,0,0,0,0,0.0,20231231,445360,비엔케이제1호스팩,,,,,,
1906,0,0,0,0,0,0,0.0,20231231,142760,비엘,,,,,,
1907,0,0,0,0,0,0,0.0,20231231,065170,비엘팜텍,,,,,,
1908,0,0,0,0,0,0,0.0,20231231,086220,비엘헬스케어,,,,,,
1909,0,0,0,0,0,0,0.0,20231231,086670,비엠티,,,,,,
1910,0,0,0,0,0,0,0.0,20231231,335890,비올,,,,,,
1911,0,0,0,0,0,0,0.0,20231231,230980,비유테크놀러지,,,,,,
1912,0,0,0,0,0,0,0.0,20231231,138580,비즈니스온,,,,,,
1913,0,0,0,0,0,0,0.0,20231231,082920,비츠로셀,,,,,,
1914,0,0,0,0,0,0,0.0,20231231,054220,비츠로시스,,,,,,
1915,0,0,0,0,0,0,0.0,20231231,042370,비츠로테크,,,,,,
1916,0,0,0,0,0,0,0.0,20231231,030790,비케이탑스,,,,,,
1917,0,0,0,0,0,0,0.0,20231231,050090,비케이홀딩스,,,,,,
1918,0,0,0,0,0,0,0.0,20231231,307870,비투엔,,,,,,
1919,0,0,0,0,0,0,0.0,20231231,357880,비트나인,,,,,,
1920,0,0,0,0,0,0,0.0,20231231,032850,비트컴퓨터,,,,,,
1921,0,0,0,0,0,0,0.0,20231231,148780,비플라이소프트,,,,,,
1922,0,0,0,0,0,0,0.0,20231231,238200,비피도,,,,,,
1923,0,0,0,0,0,0,0.0,20231231,093190,빅솔론,,,,,,
1924,0,0,0,0,0,0,0.0,20231231,065450,빅텍,,,,,,
1925,0,0,0,0,0,0,0.0,20231231,210120,빅텐츠,,,,,,
1926,0,0,0,0,0,0,0.0,20231231,005180,빙그레,,,,,,
1927,0,0,0,0,0,0,0.0,20231231,072950,빛샘전자,,,,,,
1928,0,0,0,0,0,0,0.0,20231231,266170,뿌리깊은나무들,,,,,,
1929,0,0,0,0,0,0,0.0,20231231,143240,사람인,,,,,,
1930,0,0,0,0,0,0,0.0,20231231,003960,사조대림,,,,,,
1931,0,0,0,0,0,0,0.0,20231231,008040,사조동아원,,,,,,
1932,0,0,0,0,0,0,0.0,20231231,007160,사조산업,,,,,,
1933,0,0,0,0,0,0,0.0,20231231,014710,사조씨푸드,,,,,,
1934,0,0,0,0,0,0,0.0,20231231,006090,사조오양,,,,,,
1935,0,0,0,0,0,0,0.0,20231231,419120,산돌,,,,,,
1936,0,0,0,0,0,0,0.0,20231231,122350,삼기,,,,,,
1937,0,0,0,0,0,0,0.0,20231231,419050,삼기이브이,,,,,,
1938,0,0,0,0,0,0,0.0,20231231,014970,삼륭물산,,,,,,
1939,0,0,0,0,0,0,0.0,20231231,018310,삼목에스폼,,,,,,
1940,0,0,0,0,0,0,0.0,20231231,012210,삼미금속,,,,,,
1941,0,0,0,0,0,0,0.0,20231231,053700,삼보모터스,,,,,,
1942,0,0,0,0,0,0,0.0,20231231,009620,삼보산업,,,,,,
1943,0,0,0,0,0,0,0.0,20231231,023600,삼보판지,,,,,,
1944,0,0,0,0,0,0,0.0,20231231,001470,삼부토건,,,,,,
1945,0,0,0,0,0,0,0.0,20231231,448730,삼성FN리츠,,,,,,
1946,0,0,0,0,0,0,0.0,20231231,006400,삼성SDI,,,,,,
1947,0,0,0,0,0,0,0.0,20231231,006405,삼성SDI우,,,,,,
1948,0,0,0,0,0,0,0.0,20231231,006660,삼성공조,,,,,,
1949,0,0,0,0,0,0,0.0,20231231,380320,삼성머스트스팩5호,,,,,,
1950,0,0,0,0,0,0,0.0,20231231,028260,삼성물산,,,,,,
1951,0,0,0,0,0,0,0.0,20231231,02826K,삼성물산우B,,,,,,
1952,0,0,0,0,0,0,0.0,20231231,207940,삼성바이오로직스,,,,,,
1953,0,0,0,0,0,0,0.0,20231231,032830,삼성생명,,,,,,
1954,0,0,0,0,0,0,0.0,20231231,425290,삼성스팩6호,,,,,,
1955,0,0,0,0,0,0,0.0,20231231,439250,삼성스팩7호,,,,,,
1956,0,0,0,0,0,0,0.0,20231231,448740,삼성스팩8호,,,,,,
1957,0,0,0,0,0,0,0.0,20231231,468510,삼성스팩9호,,,,,,
1958,0,0,0,0,0,0,0.0,20231231,018260,삼성에스디에스,,,,,,
1959,0,0,0,0,0,0,0.0,20231231,028050,삼성엔지니어링,,,,,,
1960,0,0,0,0,0,0,0.0,20231231,009150,삼성전기,,,,,,
1961,0,0,0,0,0,0,0.0,20231231,009155,삼성전기우,,,,,,
1962,0,0,0,0,0,0,0.0,20231231,005930,삼성전자,,,,,,
1963,0,0,0,0,0,0,0.0,20231231,005935,삼성전자우,,,,,,
1964,0,0,0,0,0,0,0.0,20231231,001360,삼성제약,,,,,,
1965,0,0,0,0,0,0,0.0,20231231,010140,삼성중공업,,,,,,
1966,0,0,0,0,0,0,0.0,20231231,016360,삼성증권,,,,,,
1967,0,0,0,0,0,0,0.0,20231231,068290,삼성출판사,,,,,,
1968,0,0,0,0,0,0,0.0,20231231,029780,삼성카드,,,,,,
1969,0,0,0,0,0,0,0.0,20231231,000810,삼성화재,,,,,,
1970,0,0,0,0,0,0,0.0,20231231,000815,삼성화재우,,,,,,
1971,0,0,0,0,0,0,0.0,20231231,006110,삼아알미늄,,,,,,
1972,0,0,0,0,0,0,0.0,20231231,009300,삼아제약,,,,,,
1973,0,0,0,0,0,0,0.0,20231231,145990,삼양사,,,,,,
1974,0,0,0,0,0,0,0.0,20231231,145995,삼양사우,,,,,,
1975,0,0,0,0,0,0,0.0,20231231,003230,삼양식품,,,,,,
1976,0,0,0,0,0,0,0.0,20231231,225190,삼양옵틱스,,,,,,
1977,0,0,0,0,0,0,0.0,20231231,002170,삼양통상,,,,,,
1978,0,0,0,0,0,0,0.0,20231231,272550,삼양패키징,,,,,,
1979,0,0,0,0,0,0,0.0,20231231,000070,삼양홀딩스,,,,,,
1980,0,0,0,0,0,0,0.0,20231231,000075,삼양홀딩스우,,,,,,
1981,0,0,0,0,0,0,0.0,20231231,003720,삼영,,,,,,
1982,0,0,0,0,0,0,0.0,20231231,002810,삼영무역,,,,,,
1983,0,0,0,0,0,0,0.0,20231231,361670,삼영에스앤씨,,,,,,
1984,0,0,0,0,0,0,0.0,20231231,054540,삼영엠텍,,,,,,
1985,0,0,0,0,0,0,0.0,20231231,065570,삼영이엔씨,,,,,,
1986,0,0,0,0,0,0,0.0,20231231,005680,삼영전자,,,,,,
1987,0,0,0,0,0,0,0.0,20231231,023000,삼원강재,,,,,,
1988,0,0,0,0,0,0,0.0,20231231,004380,삼익THK,,,,,,
1989,0,0,0,0,0,0,0.0,20231231,002450,삼익악기,,,,,,
1990,0,0,0,0,0,0,0.0,20231231,032280,삼일,,,,,,
1991,0,0,0,0,0,0,0.0,20231231,002290,삼일기업공사,,,,,,
1992,0,0,0,0,0,0,0.0,20231231,004440,삼일씨엔에스,,,,,,
1993,0,0,0,0,0,0,0.0,20231231,000520,삼일제약,,,,,,
1994,0,0,0,0,0,0,0.0,20231231,009770,삼정펄프,,,,,,
1995,0,0,0,0,0,0,0.0,20231231,037460,삼지전자,,,,,,
1996,0,0,0,0,0,0,0.0,20231231,032750,삼진,,,,,,
1997,0,0,0,0,0,0,0.0,20231231,054090,삼진엘앤디,,,,,,
1998,0,0,0,0,0,0,0.0,20231231,005500,삼진제약,,,,,,
1999,0,0,0,0,0,0,0.0,20231231,000250,삼천당제약,,,,,,
